Account{name=logs, path=C:/xampp/htdocs/chat-web/.git/logs, type=PREDICT}
Account{name=engine.io-parser, path=C:/xampp/htdocs/chat-web/node_modules/engine.io-parser, type=PREDICT}
Account{name=refs, path=C:/xampp/htdocs/chat-web/.git/logs/refs, type=PREDICT}
Account{name=remotes, path=C:/xampp/htdocs/chat-web/.git/logs/refs/remotes, type=PREDICT}
Account{name=.git, path=C:/xampp/htdocs/chat-web/.git, type=PREDICT}
Account{name=socket.io-adapter, path=C:/xampp/htdocs/chat-web/node_modules/socket.io-adapter, type=PREDICT}
Account{name=debug, path=C:/xampp/htdocs/chat-web/node_modules/debug, type=PREDICT}
Account{name=socket.io-parser, path=C:/xampp/htdocs/chat-web/node_modules/socket.io-parser, type=PREDICT}
Account{name=build, path=C:/xampp/htdocs/chat-web/node_modules/socket.io-parser/build, type=PREDICT}
Account{name=node, path=C:/xampp/htdocs/chat-web/node_modules/@types/node, type=PREDICT}
Account{name=lib, path=C:/xampp/htdocs/chat-web/node_modules/@socket.io/component-emitter/lib, type=PREDICT}
Account{name=remotes, path=C:/xampp/htdocs/chat-web/.git/refs/remotes, type=PREDICT}
Account{name=dist, path=C:/xampp/htdocs/chat-web/node_modules/socket.io-adapter/dist, type=PREDICT}
Account{name=@types, path=C:/xampp/htdocs/chat-web/node_modules/@types, type=PREDICT}
Account{name=chat-web, path=C:/xampp/htdocs/chat-web, type=PREDICT}
Account{name=fsmonitor--daemon, path=C:/xampp/htdocs/chat-web/.git/fsmonitor--daemon, type=PREDICT}
Account{name=socket.io, path=C:/xampp/htdocs/chat-web/node_modules/socket.io, type=PREDICT}
Account{name=negotiator, path=C:/xampp/htdocs/chat-web/node_modules/negotiator, type=PREDICT}
Account{name=..., path=..., type=PREDICT}
2024-07-25 12:30:26.970 [pool-3-thread-1] INFO  com.rs.mv.mvvs.client.account.AccountManager - [client:40010105]load account manager finish
2024-07-25 12:30:26.970 [pool-3-thread-1] INFO  com.rs.mv.mvvs.instance.userspace.UserspaceManager - [framework:30010402]config file(C:\Users\Gmaph001/.rmv/config) watcher launch successful
2024-07-25 12:30:39.467 [pool-3-thread-1] INFO  com.rs.mv.mvvs.rmv.documentation.BasicDocumentation - [framework:30020201]project documentation update start
2024-07-25 12:30:39.471 [pool-3-thread-1] INFO  com.rs.mv.mvvs.rmv.documentation.BasicDocumentation - [framework:30020202]project documentation update end
2024-07-25 12:30:39.471 [pool-3-thread-1] INFO  com.rs.mv.mvvs.common.convertor.ConvertorManager - [framework:30030201]convertors for folder(C:/xampp/htdocs/chat-web) reload start
2024-07-25 12:30:39.471 [pool-3-thread-1] INFO  com.rs.mv.mvvs.common.convertor.ConvertorManager - [framework:30030202]convertors for folder(C:/xampp/htdocs/chat-web) load end
2024-07-25 12:30:58.593 [pool-3-thread-1] INFO  com.rs.mv.mvvs.client.catalog.from.scan.CurrentPathScanner - [client:400205]scan file in current open file directory(C:/xampp/htdocs/chat-web)
2024-07-25 12:31:21.254 [pool-3-thread-1] INFO  com.rs.mv.mvvs.client.catalog.from.scan.CurrentPathScanner - [client:400205]scan file in current open file directory(C:/xampp/htdocs/chat-web)
2024-07-25 12:31:23.878 [pool-3-thread-1] INFO  com.rs.mv.mvvs.client.catalog.from.scan.CurrentPathScanner - [client:400205]scan file in current open file directory(C:/xampp/htdocs/chat-web)
2024-07-25 12:31:34.092 [pool-3-thread-1] INFO  com.rs.mv.mvvs.client.catalog.from.scan.CurrentPathScanner - [client:400205]scan file in current open file directory(C:/xampp/htdocs/chat-web)
2024-07-25 12:31:50.620 [pool-3-thread-1] INFO  com.rs.mv.mvvs.client.catalog.from.scan.CurrentPathScanner - [client:400205]scan file in current open file directory(C:/xampp/htdocs/chat-web)
2024-07-25 12:31:55.703 [pool-3-thread-1] INFO  com.rs.mv.mvvs.client.catalog.from.scan.CurrentPathScanner - [client:400205]scan file in current open file directory(C:/xampp/htdocs/chat-web)
2024-07-25 12:32:37.830 [pool-3-thread-1] INFO  com.rs.mv.mvvs.client.catalog.from.scan.CurrentPathScanner - [client:400205]scan file in current open file directory(C:/xampp/htdocs/chat-web)
2024-07-25 12:33:12.264 [pool-3-thread-1] INFO  com.rs.mv.mvvs.client.catalog.from.scan.CurrentPathScanner - [client:400205]scan file in current open file directory(C:/xampp/htdocs/chat-web)
2024-07-25 12:33:35.834 [pool-3-thread-1] INFO  com.rs.mv.mvvs.client.catalog.from.scan.CurrentPathScanner - [client:400205]scan file in current open file directory(C:/xampp/htdocs/chat-web)
2024-07-25 12:33:38.299 [pool-3-thread-1] INFO  com.rs.mv.mvvs.client.catalog.from.scan.CurrentPathScanner - [client:400205]scan file in current open file directory(C:/xampp/htdocs/chat-web)
2024-07-25 12:37:21.524 [pool-3-thread-1] INFO  com.rs.mv.mvvs.client.catalog.from.scan.CurrentPathScanner - [client:400205]scan file in current open file directory(C:/xampp/htdocs/chat-web)
2024-07-25 12:37:33.759 [pool-3-thread-1] INFO  com.rs.mv.mvvs.client.catalog.from.scan.CurrentPathScanner - [client:400205]scan file in current open file directory(C:/xampp/htdocs/chat-web)
2024-07-25 12:38:32.693 [pool-3-thread-1] INFO  com.rs.mv.mvvs.client.catalog.from.scan.CurrentPathScanner - [client:400205]scan file in current open file directory(C:/xampp/htdocs/chat-web)
2024-07-25 12:39:00.658 [pool-3-thread-1] INFO  com.rs.mv.mvvs.client.catalog.from.scan.CurrentPathScanner - [client:400205]scan file in current open file directory(C:/xampp/htdocs/chat-web)
2024-07-25 12:41:18.053 [pool-3-thread-1] INFO  com.rs.mv.mvvs.client.catalog.from.scan.CurrentPathScanner - [client:400205]scan file in current open file directory(C:/xampp/htdocs/chat-web)
2024-07-25 12:41:21.586 [pool-3-thread-1] INFO  com.rs.mv.mvvs.client.catalog.from.scan.CurrentPathScanner - [client:400205]scan file in current open file directory(C:/xampp/htdocs/chat-web)
2024-07-25 12:41:37.763 [pool-3-thread-1] INFO  com.rs.mv.mvvs.client.catalog.from.scan.CurrentPathScanner - [client:400205]scan file in current open file directory(C:/xampp/htdocs/chat-web)
